[DEBUG] 2014-09-05 17:26:21,477 ==> Logging Provider: org.jboss.logging.Log4jLoggerProvider
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [nombre], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [estadoFinal], existing type = [org.hibernate.type.BooleanType@1bf496b], incoming type = [org.hibernate.type.BooleanType@1bf496b]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [creadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [fechaCreacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [sistema], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [modificadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [fechaModificacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [activo], existing type = [org.hibernate.type.BooleanType@1bf496b], incoming type = [org.hibernate.type.BooleanType@1bf496b]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [mpmTcobranzaSaps], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCestados.mpmTcobranzaSaps)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCestados.mpmTcobranzaSaps)]
    [TRACE] 2014-09-05 17:26:32,623 ==> Skipping duplicate registration of path [mpmTprocesoses], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCestados.mpmTprocesoses)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCestados.mpmTprocesoses)]
    [TRACE] 2014-09-05 17:26:33,084 ==> Skipping duplicate registration of path [mpmTcobranzaSapDetas], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCestados.mpmTcobranzaSapDetas)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCestados.mpmTcobranzaSapDetas)]
    [TRACE] 2014-09-05 17:26:33,084 ==> Skipping duplicate registration of path [mpmTlotesCargoAutomaticos], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCestados.mpmTlotesCargoAutomaticos)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCestados.mpmTlotesCargoAutomaticos)]
    [DEBUG] 2014-09-05 17:26:33,084 ==> Static SQL for entity: com.maxcom.mpm.model.MpmCestados
    [DEBUG] 2014-09-05 17:26:33,084 ==>  Version select: select ID_ESTADO from ADMIN_MPM.MPM_CESTADOS where ID_ESTADO =?
    [DEBUG] 2014-09-05 17:26:33,084 ==>  Snapshot select: select mpmcestado_.ID_ESTADO, mpmcestado_.ID_NOTIFICACION as ID2_0_, mpmcestado_.DESCRIPCION as DESCRIPC3_0_, mpmcestado_.NOMBRE as NOMBRE0_, mpmcestado_.ESTADO_FINAL as ESTADO5_0_, mpmcestado_.CREADO_POR as CREADO6_0_, mpmcestado_.FECHA_CREACION as FECHA7_0_, mpmcestado_.SISTEMA as SISTEMA0_, mpmcestado_.MODIFICADO_POR as MODIFICADO9_0_, mpmcestado_.FECHA_MODIFICACION as FECHA10_0_, mpmcestado_.ACTIVO as ACTIVO0_ from ADMIN_MPM.MPM_CESTADOS mpmcestado_ where mpmcestado_.ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:33,084 ==>  Insert 0: insert into ADMIN_MPM.MPM_CESTADOS (ID_NOTIFICACION, DESCRIPCION, NOMBRE, ESTADO_FINAL, CREADO_POR, FECHA_CREACION, SISTEMA, MODIFICADO_POR, FECHA_MODIFICACION, ACTIVO, ID_ESTADO) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
    [DEBUG] 2014-09-05 17:26:33,084 ==>  Update 0: update ADMIN_MPM.MPM_CESTADOS set ID_NOTIFICACION=?, DESCRIPCION=?, NOMBRE=?, ESTADO_FINAL=?, CREADO_POR=?, FECHA_CREACION=?, SISTEMA=?, MODIFICADO_POR=?, FECHA_MODIFICACION=?, ACTIVO=? where ID_ESTADO=?
    [DEBUG] 2014-09-05 17:26:33,084 ==>  Delete 0: delete from ADMIN_MPM.MPM_CESTADOS where ID_ESTADO=?
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [mpmCestados.id], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [mpmCestados.idEstado], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [mpmCestados], existing type = [org.hibernate.type.ManyToOneType(com.maxcom.mpm.model.MpmCestados)], incoming type = [org.hibernate.type.ManyToOneType(com.maxcom.mpm.model.MpmCestados)]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [mpmCestados.id], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [mpmCestados.id], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [mpmCestados.idEstado], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [mpmCestados.idEstado], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [producto], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [componente], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [periodo], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [creadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [fechaCreacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [sistema], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [modificadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [fechaModificacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [idsap], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [observaciones], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,134 ==> Skipping duplicate registration of path [mpmTcobranzaSapDetas], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmTcobranzaSap.mpmTcobranzaSapDetas)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmTcobranzaSap.mpmTcobranzaSapDetas)]
    [DEBUG] 2014-09-05 17:26:33,134 ==> Static SQL for entity: com.maxcom.mpm.model.MpmTcobranzaSap
    [DEBUG] 2014-09-05 17:26:33,134 ==>  Version select: select ID_COBRANZA from ADMIN_MPM.MPM_TCOBRANZA_SAP where ID_COBRANZA =?
    [DEBUG] 2014-09-05 17:26:33,134 ==>  Snapshot select: select mpmtcobran_.ID_COBRANZA, mpmtcobran_.ID_ESTADO as ID2_8_, mpmtcobran_.PRODUCTO as PRODUCTO8_, mpmtcobran_.COMPONENTE as COMPONENTE8_, mpmtcobran_.PERIODO as PERIODO8_, mpmtcobran_.CREADO_POR as CREADO6_8_, mpmtcobran_.FECHA_CREACION as FECHA7_8_, mpmtcobran_.SISTEMA as SISTEMA8_, mpmtcobran_.MODIFICADO_POR as MODIFICADO9_8_, mpmtcobran_.FECHA_MODIFICACION as FECHA10_8_, mpmtcobran_.IDSAP as IDSAP8_, mpmtcobran_.OBSERVACIONES as OBSERVA12_8_ from ADMIN_MPM.MPM_TCOBRANZA_SAP mpmtcobran_ where mpmtcobran_.ID_COBRANZA=?
    [DEBUG] 2014-09-05 17:26:33,134 ==>  Insert 0: insert into ADMIN_MPM.MPM_TCOBRANZA_SAP (ID_ESTADO, PRODUCTO, COMPONENTE, PERIODO, CREADO_POR, FECHA_CREACION, SISTEMA, MODIFICADO_POR, FECHA_MODIFICACION, IDSAP, OBSERVACIONES, ID_COBRANZA) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
    [DEBUG] 2014-09-05 17:26:33,134 ==>  Update 0: update ADMIN_MPM.MPM_TCOBRANZA_SAP set ID_ESTADO=?, PRODUCTO=?, COMPONENTE=?, PERIODO=?, CREADO_POR=?, FECHA_CREACION=?, SISTEMA=?, MODIFICADO_POR=?, FECHA_MODIFICACION=?, IDSAP=?, OBSERVACIONES=? where ID_COBRANZA=?
    [DEBUG] 2014-09-05 17:26:33,134 ==>  Delete 0: delete from ADMIN_MPM.MPM_TCOBRANZA_SAP where ID_COBRANZA=?
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [prefijo], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [postfijo], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [descripcion], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [tipoMail], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [creadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [fechaCreacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [sistema], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [modificadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [fechaModificacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [activo], existing type = [org.hibernate.type.BooleanType@1bf496b], incoming type = [org.hibernate.type.BooleanType@1bf496b]
    [TRACE] 2014-09-05 17:26:33,174 ==> Skipping duplicate registration of path [mpmCnotificacioneses], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCtiposNotificaciones.mpmCnotificacioneses)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCtiposNotificaciones.mpmCnotificacioneses)]
    [DEBUG] 2014-09-05 17:26:33,174 ==> Static SQL for entity: com.maxcom.mpm.model.MpmCtiposNotificaciones
    [DEBUG] 2014-09-05 17:26:33,174 ==>  Version select: select ID_TIPO_NOTIFICACION from ADMIN_MPM.MPM_CTIPOS_NOTIFICACIONES where ID_TIPO_NOTIFICACION =?
    [DEBUG] 2014-09-05 17:26:33,174 ==>  Snapshot select: select mpmctiposn_.ID_TIPO_NOTIFICACION, mpmctiposn_.PREFIJO as PREFIJO6_, mpmctiposn_.POSTFIJO as POSTFIJO6_, mpmctiposn_.DESCRIPCION as DESCRIPC4_6_, mpmctiposn_.TIPO_MAIL as TIPO5_6_, mpmctiposn_.CREADO_POR as CREADO6_6_, mpmctiposn_.FECHA_CREACION as FECHA7_6_, mpmctiposn_.SISTEMA as SISTEMA6_, mpmctiposn_.MODIFICADO_POR as MODIFICADO9_6_, mpmctiposn_.FECHA_MODIFICACION as FECHA10_6_, mpmctiposn_.ACTIVO as ACTIVO6_ from ADMIN_MPM.MPM_CTIPOS_NOTIFICACIONES mpmctiposn_ where mpmctiposn_.ID_TIPO_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:33,585 ==>  Insert 0: insert into ADMIN_MPM.MPM_CTIPOS_NOTIFICACIONES (PREFIJO, POSTFIJO, DESCRIPCION, TIPO_MAIL, CREADO_POR, FECHA_CREACION, SISTEMA, MODIFICADO_POR, FECHA_MODIFICACION, ACTIVO, ID_TIPO_NOTIFICACION) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
    [DEBUG] 2014-09-05 17:26:33,585 ==>  Update 0: update ADMIN_MPM.MPM_CTIPOS_NOTIFICACIONES set PREFIJO=?, POSTFIJO=?, DESCRIPCION=?, TIPO_MAIL=?, CREADO_POR=?, FECHA_CREACION=?, SISTEMA=?, MODIFICADO_POR=?, FECHA_MODIFICACION=?, ACTIVO=? where ID_TIPO_NOTIFICACION=?
    [DEBUG] 2014-09-05 17:26:33,585 ==>  Delete 0: delete from ADMIN_MPM.MPM_CTIPOS_NOTIFICACIONES where ID_TIPO_NOTIFICACION=?
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [mpmCgruposCobranza.id], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [mpmCgruposCobranza.idGrupoCobranza], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [mpmCgruposCobranza], existing type = [org.hibernate.type.ManyToOneType(com.maxcom.mpm.model.MpmCgruposCobranza)], incoming type = [org.hibernate.type.ManyToOneType(com.maxcom.mpm.model.MpmCgruposCobranza)]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [mpmCgruposCobranza.id], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [mpmCgruposCobranza.id], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [mpmCgruposCobranza.idGrupoCobranza], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [mpmCgruposCobranza.idGrupoCobranza], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [descripcion], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [creadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [fechaCreacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [sistema], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [modificadoPor], existing type = [org.hibernate.type.StringType@176b9ea], incoming type = [org.hibernate.type.StringType@176b9ea]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [fechaModificacion], existing type = [org.hibernate.type.DateType@1795327], incoming type = [org.hibernate.type.DateType@1795327]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [activo], existing type = [org.hibernate.type.BooleanType@1bf496b], incoming type = [org.hibernate.type.BooleanType@1bf496b]
    [TRACE] 2014-09-05 17:26:33,675 ==> Skipping duplicate registration of path [mpmTcobranzaSapDetas], existing type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCtiposCuentas.mpmTcobranzaSapDetas)], incoming type = [org.hibernate.type.SetType(com.maxcom.mpm.model.MpmCtiposCuentas.mpmTcobranzaSapDetas)]
    [DEBUG] 2014-09-05 17:26:33,675 ==> Static SQL for entity: com.maxcom.mpm.model.MpmCtiposCuentas
    [DEBUG] 2014-09-05 17:26:33,675 ==>  Version select: select ID_TIPO_CUENTA from ADMIN_MPM.MPM_CTIPOS_CUENTAS where ID_TIPO_CUENTA =?
    [DEBUG] 2014-09-05 17:26:33,675 ==>  Snapshot select: select mpmctiposc_.ID_TIPO_CUENTA, mpmctiposc_.ID_GRUPO_COBRANZA as ID2_5_, mpmctiposc_.DESCRIPCION as DESCRIPC3_5_, mpmctiposc_.CREADO_POR as CREADO4_5_, mpmctiposc_.FECHA_CREACION as FECHA5_5_, mpmctiposc_.SISTEMA as SISTEMA5_, mpmctiposc_.MODIFICADO_POR as MODIFICADO7_5_, mpmctiposc_.FECHA_MODIFICACION as FECHA8_5_, mpmctiposc_.ACTIVO as ACTIVO5_ from ADMIN_MPM.MPM_CTIPOS_CUENTAS mpmctiposc_ where mpmctiposc_.ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:33,675 ==>  Insert 0: insert into ADMIN_MPM.MPM_CTIPOS_CUENTAS (ID_GRUPO_COBRANZA, DESCRIPCION, CREADO_POR, FECHA_CREACION, SISTEMA, MODIFICADO_POR, FECHA_MODIFICACION, ACTIVO, ID_TIPO_CUENTA) values (?, ?, ?, ?, ?, ?, ?, ?, ?)
    [DEBUG] 2014-09-05 17:26:33,675 ==>  Update 0: update ADMIN_MPM.MPM_CTIPOS_CUENTAS set ID_GRUPO_COBRANZA=?, DESCRIPCION=?, CREADO_POR=?, FECHA_CREACION=?, SISTEMA=?, MODIFICADO_POR=?, FECHA_MODIFICACION=?, ACTIVO=? where ID_TIPO_CUENTA=?
    [DEBUG] 2014-09-05 17:26:33,675 ==>  Delete 0: delete from ADMIN_MPM.MPM_CTIPOS_CUENTAS where ID_TIPO_CUENTA=?
    [TRACE] 2014-09-05 17:26:33,705 ==> Skipping duplicate registration of path [mpmCgruposCobranza.id], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:33,705 ==> Skipping duplicate registration of path [mpmCgruposCobranza.idGrupoCobranza], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
    [TRACE] 2014-09-05 17:26:33,705 ==> Skipping duplicate registration of path [mpmCgruposCobranza], existing type = [org.hibernate.type.ManyToOneType(com.maxcom.mpm.model.MpmCgruposCobranza)], incoming type = [org.hibernate.type.ManyToOneType(com.maxcom.mpm.model.MpmCgruposCobranza)]
    [TRACE] 2014-09-05 17:26:33,705 ==> Skipping duplicate registration of path [mpmCgruposCobranza.id], existing type = [org.hibernate.type.LongType@7208e4], incoming type = [org.hibernate.type.LongType@7208e4]
